conforming_loan_limit,preapproval,loan_term,aus_1,applicant_age,applicant_credit_score_type,combined_loan_to_value_ratio,property_value,income,debt_to_income_ratio,loan_amount,applicant_ethnicity_1,applicant_race_1,applicant_sex,action_taken
1,0,39,0,0,0,106.93,185000.0,50.0,2,205000.0,2,5,0,0
1,0,39,0,0,1,85.56,455000.0,92.0,12,385000.0,0,4,0,0
1,0,39,0,0,2,80.0,245000.0,63.0,17,195000.0,0,4,0,0
1,0,39,0,0,1,61.79,1105000.0,201.0,12,675000.0,1,4,1,0
1,0,39,0,0,1,84.74,435000.0,138.0,1,375000.0,1,4,0,0
1,0,39,0,0,2,95.37,475000.0,88.0,17,465000.0,1,4,1,0
1,0,39,0,0,2,96.5,195000.0,64.0,19,195000.0,1,4,0,0
1,0,39,0,0,1,101.43,135000.0,34.0,17,145000.0,2,5,0,0
1,0,39,0,0,0,96.5,135000.0,0.0,18,125000.0,2,5,0,0
1,0,39,0,0,0,111.21,175000.0,69.0,1,195000.0,1,4,1,0
1,0,39,1,0,0,96.61,175000.0,57.0,2,175000.0,2,4,0,0
1,0,39,0,0,2,113.65,165000.0,15.0,19,185000.0,2,5,0,0
1,0,39,1,0,2,79.05,305000.0,42.0,19,245000.0,2,5,0,0
1,0,39,0,0,1,96.5,305000.0,56.0,17,295000.0,1,4,1,0
1,0,39,0,0,0,107.39,395000.0,78.0,16,375000.0,2,5,0,0
1,0,39,1,0,1,102.46,215000.0,102.0,6,215000.0,1,4,0,0
1,0,39,1,0,0,101.01,145000.0,49.0,4,145000.0,0,4,0,0
1,0,39,0,0,1,90.67,375000.0,71.0,10,345000.0,1,4,0,0
1,0,39,0,0,1,98.42,275000.0,73.0,5,265000.0,2,4,0,0
1,0,39,0,0,0,100.0,135000.0,38.0,16,135000.0,1,4,0,0
1,0,39,0,0,0,95.0,405000.0,61.0,19,385000.0,1,4,0,0
1,0,39,0,0,1,98.68,265000.0,60.0,13,255000.0,1,2,1,0
1,0,39,0,0,1,96.5,275000.0,57.0,19,265000.0,1,4,0,0
1,0,39,0,0,1,97.0,255000.0,42.0,19,245000.0,0,4,0,0
1,0,39,1,0,1,89.22,445000.0,66.0,17,395000.0,2,1,0,0
1,0,39,0,0,0,100.59,175000.0,46.0,8,175000.0,1,4,0,0
1,0,39,0,0,0,84.35,465000.0,76.0,13,385000.0,1,4,0,0
1,0,39,0,0,2,96.5,265000.0,36.0,19,255000.0,1,4,0,0
1,0,39,0,0,1,97.71,275000.0,70.0,5,265000.0,2,5,1,0
1,0,39,0,0,1,98.5,275000.0,42.0,17,245000.0,1,4,0,0
1,0,39,1,0,1,64.61,895000.0,89.0,17,575000.0,1,1,0,0
1,0,39,0,0,1,86.98,215000.0,43.0,17,195000.0,0,4,0,0
1,0,39,0,0,0,86.18,275000.0,59.0,17,235000.0,0,4,1,0
1,0,39,0,0,1,96.5,205000.0,41.0,19,195000.0,1,4,0,0
1,0,39,0,0,0,108.96,125000.0,42.0,9,135000.0,1,4,0,0
1,0,39,1,0,1,80.0,305000.0,42.0,14,245000.0,1,1,1,0
1,0,39,1,0,1,80.0,295000.0,105.0,12,235000.0,1,4,1,0
1,0,39,3,0,6,101.01,225000.0,65.0,8,225000.0,1,4,1,0
1,0,39,0,0,2,96.5,85000.0,20.0,19,75000.0,2,5,0,0
1,0,39,0,0,1,96.5,135000.0,67.0,1,125000.0,2,5,0,0
1,0,39,0,0,1,80.0,325000.0,112.0,6,255000.0,1,4,0,0
1,0,39,1,0,2,97.0,225000.0,35.0,17,215000.0,1,4,1,0
1,0,39,3,0,2,96.53,145000.0,62.0,1,135000.0,1,4,0,0
1,0,39,0,0,2,95.0,225000.0,0.0,18,205000.0,1,5,0,0
1,0,39,0,0,0,123.95,115000.0,60.0,3,145000.0,0,4,0,0
1,0,39,1,0,0,96.98,435000.0,65.0,17,415000.0,1,4,1,0
1,0,39,3,0,6,101.01,245000.0,58.0,7,245000.0,1,4,1,0
1,0,39,0,0,0,132.57,95000.0,48.0,15,115000.0,1,4,1,0
1,0,39,1,0,2,97.0,145000.0,4.0,19,145000.0,0,4,0,0
1,0,39,0,0,0,95.0,435000.0,0.0,18,405000.0,1,4,1,0
1,0,39,0,0,0,101.51,175000.0,48.0,13,175000.0,0,4,0,0
1,0,39,0,0,0,101.58,195000.0,37.0,15,195000.0,0,4,0,0
1,0,39,0,0,2,75.22,295000.0,27.0,19,225000.0,1,5,0,0
1,0,39,3,0,2,100.93,135000.0,32.0,2,135000.0,1,4,1,0
1,0,39,0,0,2,97.0,145000.0,29.0,15,145000.0,1,2,0,0
1,0,39,3,0,1,101.01,115000.0,34.0,8,115000.0,1,4,0,0
1,0,39,0,0,0,75.0,125000.0,10.0,19,95000.0,1,4,1,0
1,0,39,0,0,1,96.5,165000.0,38.0,12,125000.0,1,2,0,0
1,0,39,0,0,2,76.4,125000.0,34.0,10,95000.0,1,5,0,0
1,0,39,0,0,0,96.5,165000.0,41.0,17,155000.0,0,4,0,0
1,0,39,1,0,2,97.71,75000.0,90.0,18,65000.0,1,4,0,0
1,0,39,0,0,1,98.76,185000.0,80.0,1,185000.0,1,4,0,0
1,0,39,0,0,1,84.62,325000.0,67.0,15,275000.0,0,4,0,0
1,0,39,1,0,0,106.31,125000.0,45.0,12,135000.0,0,4,0,0
1,0,39,0,0,0,96.5,235000.0,47.0,17,235000.0,2,5,0,0
1,0,39,0,0,2,100.07,275000.0,54.0,11,275000.0,1,4,0,0
1,0,39,0,0,6,97.0,215000.0,33.0,19,185000.0,2,5,0,0
1,0,39,0,0,2,87.34,395000.0,51.0,17,345000.0,0,4,1,0
1,0,39,1,0,2,103.26,95000.0,92.0,18,95000.0,1,4,0,0
1,0,39,0,0,1,88.75,215000.0,55.0,14,195000.0,1,4,1,0
1,0,39,0,0,0,100.7,255000.0,210.0,18,255000.0,1,4,0,0
1,0,39,0,0,2,100.0,375000.0,58.0,19,385000.0,1,4,0,0
1,0,39,0,0,2,95.0,175000.0,38.0,17,165000.0,1,5,0,0
1,0,39,0,0,2,85.0,555000.0,76.0,17,475000.0,1,4,1,0
1,0,39,3,0,6,101.01,105000.0,36.0,1,105000.0,1,4,0,0
1,0,39,0,0,2,73.66,615000.0,60.0,19,455000.0,1,1,0,0
1,0,39,0,0,1,104.9,245000.0,113.0,1,255000.0,1,2,0,0
1,0,39,0,0,2,98.33,315000.0,125.0,2,305000.0,1,4,0,0
1,0,39,3,0,6,95.96,105000.0,37.0,3,95000.0,1,5,0,0
1,0,39,1,0,1,67.12,375000.0,0.0,19,245000.0,1,1,0,0
1,0,39,0,0,2,61.81,725000.0,120.0,11,445000.0,1,4,0,0
1,0,39,0,0,1,96.5,605000.0,123.0,19,585000.0,1,2,1,0
1,0,39,0,0,2,80.0,545000.0,46.0,19,435000.0,2,5,0,0
1,0,39,0,0,6,96.5,205000.0,52.0,7,195000.0,1,4,0,0
1,0,39,0,0,2,95.0,455000.0,88.0,19,425000.0,1,1,0,0
1,0,39,0,0,2,85.86,395000.0,110.0,19,345000.0,0,4,0,0
1,0,39,0,0,0,97.0,175000.0,32.0,19,165000.0,2,5,0,0
1,0,39,0,0,1,104.0,205000.0,44.0,19,175000.0,2,5,1,0
1,0,39,0,0,1,98.86,175000.0,86.0,12,175000.0,2,5,0,0
1,0,39,0,0,1,96.5,185000.0,0.0,18,175000.0,1,2,1,0
1,0,39,1,0,0,90.0,205000.0,48.0,19,185000.0,1,4,0,0
1,0,39,0,0,0,96.54,305000.0,67.0,17,295000.0,2,5,0,0
1,0,39,0,0,2,91.54,495000.0,103.0,17,465000.0,1,2,0,0
1,0,14,0,0,2,82.73,275000.0,118.0,2,225000.0,1,4,0,0
1,0,39,1,0,1,93.75,165000.0,32.0,17,155000.0,1,1,0,0
1,0,39,0,0,2,95.22,455000.0,95.0,17,425000.0,1,1,0,0
1,0,39,0,0,1,103.21,215000.0,112.0,13,225000.0,1,2,1,0
1,0,39,1,0,0,95.0,425000.0,69.0,15,395000.0,0,4,1,0
1,0,39,0,0,2,95.0,195000.0,22.0,19,185000.0,1,2,1,0
1,0,39,1,0,0,72.0,625000.0,80.0,17,455000.0,1,1,1,0
1,0,39,3,0,2,101.01,135000.0,44.0,7,135000.0,1,4,1,0
1,0,39,0,0,2,85.0,215000.0,139.0,1,185000.0,1,5,0,0
1,0,39,0,0,0,96.5,185000.0,67.0,15,175000.0,1,4,1,0
1,0,39,5,0,6,101.01,295000.0,89.0,3,295000.0,0,4,0,0
1,0,39,0,0,2,100.88,325000.0,95.0,6,325000.0,1,4,0,0
1,0,39,0,0,2,95.0,835000.0,166.0,8,795000.0,1,1,0,0
1,0,39,1,0,1,105.56,175000.0,39.0,11,175000.0,0,4,1,0
1,0,39,0,0,1,96.49,225000.0,69.0,19,225000.0,1,4,1,0
1,0,39,0,0,1,96.5,245000.0,37.0,19,235000.0,1,4,1,0
1,0,39,1,0,2,103.37,465000.0,87.0,11,475000.0,1,4,1,0
1,0,39,0,0,1,95.0,355000.0,71.0,17,335000.0,2,5,0,0
1,0,39,0,0,0,80.0,295000.0,80.0,6,235000.0,1,2,1,0
1,0,39,0,0,1,94.18,275000.0,46.0,17,265000.0,1,4,1,0
1,0,39,0,0,2,90.0,585000.0,82.0,17,495000.0,0,4,0,0
1,0,39,1,0,0,97.0,215000.0,60.0,2,205000.0,0,4,0,0
1,0,39,5,0,2,101.01,205000.0,73.0,4,205000.0,1,4,0,0
1,0,39,0,0,6,96.5,165000.0,0.0,18,165000.0,2,5,0,0
1,0,39,0,0,6,67.87,775000.0,56.0,19,535000.0,1,1,1,0
1,0,39,0,0,0,69.05,125000.0,88.0,17,85000.0,1,4,0,0
1,0,39,0,0,0,73.33,755000.0,0.0,18,555000.0,0,4,0,0
1,0,39,0,0,0,74.86,355000.0,-16.0,18,265000.0,1,5,0,0
1,0,39,0,0,0,98.44,305000.0,75.0,12,295000.0,1,5,0,0
1,0,39,0,0,0,104.12,385000.0,73.0,17,405000.0,2,5,0,0
1,0,39,3,0,6,101.01,315000.0,71.0,13,315000.0,1,4,1,0
1,0,39,0,0,1,95.0,325000.0,57.0,17,295000.0,0,4,1,0
1,0,39,1,0,2,97.0,195000.0,55.0,16,185000.0,1,2,1,0
1,0,39,0,0,2,96.5,75000.0,25.0,9,75000.0,1,4,0,0
1,0,39,0,0,1,80.0,485000.0,25.0,19,385000.0,0,4,0,0
1,0,39,0,0,2,66.11,235000.0,0.0,18,155000.0,1,4,0,0
1,0,39,0,0,0,96.5,355000.0,59.0,19,335000.0,1,4,0,0
1,0,39,1,0,1,95.0,375000.0,65.0,17,355000.0,1,4,1,0
1,0,39,1,0,2,97.0,245000.0,38.0,15,225000.0,7,3,1,0
1,0,39,1,0,2,98.0,195000.0,47.0,13,185000.0,1,4,0,0
1,0,39,0,0,0,98.6,365000.0,99.0,17,365000.0,2,5,1,0
1,0,39,0,0,0,69.34,435000.0,26.0,19,305000.0,1,1,1,0
1,0,39,0,0,0,96.5,285000.0,39.0,19,275000.0,1,5,1,0
1,0,39,0,0,1,99.68,255000.0,60.0,17,255000.0,1,4,0,0
1,0,39,0,0,2,80.0,435000.0,36.0,19,345000.0,1,4,0,0
1,0,39,0,0,1,96.5,425000.0,80.0,19,415000.0,2,5,0,0
1,0,39,0,0,1,90.0,195000.0,72.0,5,175000.0,1,4,0,0
1,0,39,0,0,1,98.17,345000.0,0.0,18,295000.0,0,4,0,0
1,0,39,0,0,1,61.13,155000.0,29.0,2,95000.0,0,4,0,0
1,0,39,0,0,2,96.5,295000.0,57.0,10,285000.0,0,4,0,0
1,0,39,0,0,0,72.33,255000.0,68.0,4,185000.0,1,4,0,0
1,0,39,1,0,2,85.0,235000.0,31.0,19,195000.0,1,4,0,0
1,0,39,0,0,0,96.5,185000.0,61.0,19,175000.0,1,4,1,0
1,0,39,0,0,0,103.25,225000.0,58.0,8,235000.0,0,4,0,0
1,0,39,1,0,1,102.43,125000.0,47.0,6,125000.0,0,4,0,0
1,0,39,0,0,2,106.36,95000.0,38.0,1,105000.0,1,2,1,0
2,0,39,0,0,1,90.0,615000.0,150.0,3,545000.0,1,4,0,0
1,0,39,0,0,2,95.0,275000.0,92.0,8,265000.0,2,5,0,0
1,0,39,1,0,1,95.0,285000.0,40.0,17,275000.0,2,5,0,0
2,0,39,0,0,0,80.0,835000.0,153.0,9,665000.0,0,4,0,0
1,0,39,0,0,1,99.52,525000.0,89.0,16,525000.0,0,4,1,0
1,0,39,0,0,1,96.5,205000.0,57.0,17,185000.0,2,5,1,0
1,0,39,0,0,1,115.59,295000.0,81.0,7,345000.0,1,4,0,0
1,0,39,0,0,0,100.0,255000.0,50.0,16,255000.0,0,5,1,0
1,0,39,0,0,0,98.74,135000.0,37.0,19,125000.0,1,4,0,0
1,0,39,0,0,2,78.36,275000.0,73.0,12,215000.0,0,4,0,0
1,0,39,0,0,2,73.53,345000.0,-147.0,18,255000.0,1,2,0,0
1,0,39,0,0,2,84.94,475000.0,49.0,19,405000.0,1,1,0,0
1,0,14,0,0,2,48.89,225000.0,60.0,1,115000.0,1,1,0,0
1,0,39,0,0,0,67.1,315000.0,53.0,6,205000.0,1,1,1,0
1,0,39,5,0,2,99.59,105000.0,39.0,11,105000.0,2,5,1,0
1,0,39,1,0,2,85.0,455000.0,97.0,8,375000.0,1,1,0,0
1,0,39,0,0,1,70.0,305000.0,57.0,16,215000.0,1,4,0,0
1,0,39,0,0,0,99.34,125000.0,63.0,2,125000.0,1,4,1,0
1,0,39,0,0,0,96.5,175000.0,32.0,19,165000.0,0,4,0,0
1,0,39,0,0,2,97.0,145000.0,105.0,1,145000.0,1,2,1,0
1,0,39,0,0,0,102.46,125000.0,59.0,1,135000.0,2,5,1,0
1,0,39,0,0,2,101.55,295000.0,69.0,9,295000.0,1,1,1,0
1,0,39,0,0,1,97.0,225000.0,61.0,17,225000.0,1,4,1,0
1,0,39,0,0,1,108.95,95000.0,24.0,17,105000.0,0,4,0,0
1,0,39,0,0,2,87.93,145000.0,39.0,17,125000.0,1,4,1,0
1,0,39,0,0,1,103.11,125000.0,53.0,6,135000.0,1,4,0,0
1,0,39,1,0,2,101.97,255000.0,55.0,14,255000.0,0,5,1,0
1,0,39,0,0,2,96.5,105000.0,32.0,17,105000.0,0,4,0,0
1,0,39,0,0,0,104.77,175000.0,37.0,15,185000.0,0,4,0,0
1,0,39,0,0,0,80.0,355000.0,62.0,17,285000.0,1,4,0,0
1,0,39,0,0,0,50.0,305000.0,22.0,17,155000.0,1,4,0,0
1,0,39,1,0,2,95.0,245000.0,34.0,17,225000.0,1,4,0,0
1,0,39,0,0,0,105.05,255000.0,136.0,6,275000.0,1,4,0,0
1,0,39,0,0,1,80.0,155000.0,19.0,19,125000.0,1,4,0,0
1,0,39,0,0,2,96.5,185000.0,24.0,19,175000.0,0,4,0,0
1,0,39,0,0,2,109.16,205000.0,76.0,13,225000.0,1,4,1,0
1,0,39,0,0,2,97.84,155000.0,36.0,2,145000.0,0,4,1,0
1,0,39,0,0,1,101.34,225000.0,61.0,7,235000.0,1,4,1,0
1,0,24,1,0,2,69.23,395000.0,52.0,17,275000.0,1,1,0,0
1,0,39,1,0,2,93.75,405000.0,56.0,17,375000.0,1,4,0,0
1,0,14,0,0,1,80.0,205000.0,18.0,19,145000.0,1,4,0,0
1,0,39,0,0,0,96.5,165000.0,37.0,17,165000.0,0,4,1,0
1,0,39,0,0,1,80.0,235000.0,58.0,4,185000.0,1,1,0,0
1,0,39,1,0,2,80.0,255000.0,27.0,19,205000.0,1,4,0,0
1,0,39,0,0,0,100.43,315000.0,65.0,12,325000.0,2,5,1,0
1,0,39,0,0,0,94.29,145000.0,35.0,15,135000.0,1,4,0,0
1,0,39,1,0,1,95.0,145000.0,47.0,16,135000.0,1,2,0,0
1,0,39,0,0,1,97.0,105000.0,35.0,13,95000.0,1,4,0,0
1,0,39,1,0,6,80.0,505000.0,0.0,18,375000.0,0,4,1,0
1,0,14,0,0,0,75.0,205000.0,50.0,15,155000.0,0,4,1,0
1,0,39,0,0,0,101.25,245000.0,117.0,1,255000.0,1,4,0,0
1,0,39,0,0,2,99.59,285000.0,52.0,12,285000.0,1,4,1,0
1,0,39,0,0,1,100.4,205000.0,77.0,1,205000.0,2,5,0,0
1,0,39,1,0,2,98.56,85000.0,47.0,18,75000.0,1,4,0,0
1,0,39,0,0,1,87.14,285000.0,48.0,17,245000.0,2,5,1,0
1,0,39,0,0,1,96.5,225000.0,42.0,19,225000.0,0,4,0,0
1,0,24,0,0,1,92.74,195000.0,48.0,19,185000.0,2,5,0,0
1,0,39,0,0,2,94.92,295000.0,143.0,1,285000.0,1,4,0,0
1,0,39,0,0,1,103.31,205000.0,47.0,2,205000.0,1,4,0,0
1,0,39,0,0,1,96.5,335000.0,58.0,19,325000.0,1,1,0,0
1,0,39,0,0,0,81.38,245000.0,55.0,4,205000.0,0,4,0,0
1,0,39,0,0,1,96.5,305000.0,60.0,19,295000.0,0,4,0,0
1,0,39,1,0,0,95.0,245000.0,50.0,5,225000.0,1,4,0,0
1,0,39,1,0,1,84.67,535000.0,73.0,17,455000.0,2,5,0,0
1,0,39,0,0,1,98.67,305000.0,65.0,2,295000.0,0,4,0,0
1,0,39,0,0,1,63.51,525000.0,41.0,19,335000.0,1,4,0,0
1,0,39,0,0,1,96.5,515000.0,112.0,14,505000.0,1,4,1,0
1,0,39,0,0,0,98.25,235000.0,53.0,13,225000.0,1,4,0,0
1,0,39,0,0,2,96.5,265000.0,69.0,19,255000.0,2,5,0,0
1,0,39,0,0,1,73.46,555000.0,57.0,17,405000.0,1,4,1,0
1,0,39,0,0,1,96.5,165000.0,0.0,18,155000.0,1,2,0,0
1,0,39,0,0,2,95.0,225000.0,32.0,17,205000.0,1,2,0,0
1,0,39,0,0,1,105.23,165000.0,54.0,2,175000.0,0,4,0,0
1,0,39,0,0,1,88.12,325000.0,71.0,16,295000.0,1,2,0,0
1,0,39,0,0,1,96.5,275000.0,0.0,18,265000.0,1,1,0,0
1,0,39,1,0,1,97.0,325000.0,75.0,7,315000.0,1,4,0,0
1,0,39,0,0,2,102.74,155000.0,46.0,7,155000.0,1,4,0,0
1,0,39,0,0,1,90.0,435000.0,68.0,17,395000.0,0,4,0,0
1,0,39,0,0,2,114.29,105000.0,29.0,15,125000.0,1,4,0,0
1,0,39,1,0,0,95.0,195000.0,42.0,17,185000.0,1,2,1,0
1,0,39,0,0,1,60.0,385000.0,39.0,17,235000.0,1,1,0,0
1,0,39,3,0,6,101.01,375000.0,86.0,8,375000.0,1,4,1,0
1,0,39,0,0,1,82.38,555000.0,87.0,12,455000.0,1,4,0,0
1,0,39,0,0,0,90.0,145000.0,85.0,2,125000.0,0,4,0,0
1,0,39,1,0,1,99.73,335000.0,87.0,9,335000.0,0,4,0,0
1,0,39,0,0,0,100.0,185000.0,38.0,12,185000.0,2,5,0,0
1,0,39,0,0,0,108.33,235000.0,78.0,4,255000.0,1,4,1,0
1,0,39,0,0,1,96.5,165000.0,32.0,19,165000.0,1,4,0,0
1,0,39,0,0,1,132.98,65000.0,17.0,13,85000.0,0,4,1,0
1,0,39,0,0,2,96.5,295000.0,17.0,19,275000.0,2,5,0,0
1,0,39,0,0,1,111.51,225000.0,55.0,17,255000.0,2,5,0,0
1,0,39,0,0,2,111.51,225000.0,63.0,17,255000.0,2,5,1,0
1,0,39,0,0,0,96.5,255000.0,71.0,19,255000.0,1,2,1,0
1,0,39,0,0,2,80.0,435000.0,-11.0,18,345000.0,1,4,1,0
1,0,39,1,0,2,101.58,135000.0,62.0,5,135000.0,0,4,0,0
1,0,39,0,0,0,31.45,775000.0,40.0,17,245000.0,1,4,0,0
1,0,39,1,0,2,102.39,185000.0,36.0,16,185000.0,2,5,0,0
1,0,39,1,0,2,90.0,425000.0,0.0,18,385000.0,1,4,1,0
1,0,39,0,0,0,89.11,305000.0,51.0,19,275000.0,1,4,0,0
1,0,11,0,0,1,84.69,535000.0,114.0,17,455000.0,1,1,1,0
1,0,39,0,0,1,114.71,115000.0,35.0,16,135000.0,0,5,1,0
1,0,39,0,0,0,95.0,165000.0,36.0,17,155000.0,1,4,0,0
2,0,39,0,0,1,75.0,805000.0,-1176.0,18,605000.0,1,4,1,0
1,0,14,1,0,0,95.0,165000.0,36.0,10,135000.0,1,1,1,0
1,0,39,0,0,2,87.12,525000.0,65.0,17,455000.0,1,4,0,0
1,0,39,0,0,0,34.67,755000.0,119.0,7,265000.0,1,1,0,0
1,0,39,0,0,0,97.0,225000.0,63.0,5,215000.0,1,2,1,0
1,0,39,0,0,1,70.0,265000.0,90.0,7,185000.0,1,4,0,0
1,0,39,0,0,2,104.55,325000.0,72.0,11,335000.0,1,4,0,0
1,0,39,0,0,1,80.6,355000.0,67.0,17,285000.0,1,4,1,0
1,0,39,0,0,2,96.5,165000.0,34.0,17,165000.0,0,4,1,0
1,0,39,0,0,2,80.14,245000.0,56.0,13,195000.0,1,4,1,0
1,0,39,0,0,0,34.81,795000.0,119.0,2,275000.0,1,1,0,0
1,0,39,0,0,1,88.97,285000.0,56.0,17,255000.0,2,5,0,0
1,0,39,1,0,2,82.9,475000.0,70.0,16,395000.0,1,1,1,0
1,0,39,0,0,0,101.94,215000.0,64.0,2,225000.0,0,5,0,0
1,0,39,0,0,2,104.92,305000.0,82.0,17,325000.0,1,2,0,0
1,0,39,0,0,1,80.0,315000.0,30.0,19,255000.0,1,1,0,0
1,0,39,0,0,0,82.14,425000.0,68.0,17,355000.0,1,4,0,0
1,0,39,0,0,0,97.35,495000.0,135.0,4,475000.0,1,4,0,0
1,0,39,0,0,2,96.5,215000.0,10.0,19,215000.0,1,2,0,0
1,0,39,0,0,2,96.5,245000.0,65.0,17,235000.0,0,4,0,0
1,0,39,0,0,2,96.5,235000.0,105.0,1,225000.0,1,4,0,0
1,0,39,0,0,1,85.0,295000.0,37.0,19,255000.0,0,5,1,0
1,0,39,0,0,1,96.5,205000.0,43.0,14,195000.0,0,4,0,0
1,0,39,0,0,2,103.34,265000.0,49.0,13,265000.0,1,4,0,0
1,0,39,1,0,6,95.0,235000.0,52.0,5,215000.0,2,5,1,0
1,0,39,0,0,2,95.0,285000.0,62.0,17,275000.0,0,4,1,0
1,0,39,1,0,2,105.53,215000.0,91.0,1,225000.0,1,4,0,0
1,0,39,0,0,2,96.5,175000.0,37.0,13,175000.0,1,4,0,0
1,0,39,1,0,2,79.0,315000.0,58.0,15,245000.0,2,5,1,0
1,0,39,3,0,6,101.01,195000.0,79.0,11,195000.0,1,4,0,0
1,0,39,0,0,1,92.26,165000.0,39.0,17,155000.0,1,4,1,0
1,0,39,0,0,2,96.5,225000.0,23.0,19,215000.0,1,4,1,0
1,0,39,0,0,2,97.0,325000.0,160.0,2,315000.0,1,5,0,0
1,0,39,0,0,0,55.0,255000.0,43.0,17,145000.0,0,5,1,0
1,0,39,0,0,1,96.5,225000.0,57.0,10,225000.0,2,5,1,0
1,0,39,5,0,0,96.92,365000.0,0.0,0,325000.0,2,4,1,0
1,0,39,0,0,2,96.5,225000.0,35.0,19,215000.0,1,4,1,0
1,0,39,0,0,2,95.0,125000.0,95.0,17,115000.0,1,4,0,0
1,0,39,1,0,1,97.0,395000.0,88.0,17,385000.0,1,4,0,0
1,0,39,1,0,1,95.0,555000.0,42.0,19,525000.0,1,1,1,0
1,0,39,0,0,1,96.5,195000.0,42.0,19,185000.0,0,4,1,0
1,0,39,0,0,0,107.36,205000.0,46.0,17,215000.0,0,4,1,0
2,0,39,5,0,0,73.58,1205000.0,77.0,19,885000.0,1,4,0,0
1,0,39,1,0,2,86.28,255000.0,34.0,17,225000.0,1,4,0,0
1,0,39,0,0,1,80.0,525000.0,77.0,17,425000.0,1,4,1,0
1,0,39,0,0,2,113.42,135000.0,41.0,9,145000.0,1,2,1,0
1,0,39,1,0,1,90.0,155000.0,40.0,3,135000.0,0,4,1,0
1,0,39,0,0,1,96.5,165000.0,48.0,19,165000.0,1,4,1,0
1,0,39,1,0,1,105.96,325000.0,60.0,17,345000.0,2,5,1,0
1,0,39,0,0,2,75.0,195000.0,0.0,18,145000.0,1,2,0,0
1,0,39,0,0,2,85.0,485000.0,72.0,19,415000.0,0,4,1,0
1,0,39,0,0,0,37.04,545000.0,0.0,18,205000.0,0,4,1,0
1,0,39,0,0,2,75.26,395000.0,43.0,17,295000.0,0,4,1,0
1,0,39,0,0,1,75.0,405000.0,60.0,15,305000.0,1,1,1,0
1,0,39,0,0,2,97.0,275000.0,59.0,5,265000.0,0,4,1,0
1,0,39,1,0,0,102.33,225000.0,47.0,9,235000.0,1,4,0,0
1,0,39,5,0,0,101.01,145000.0,48.0,8,145000.0,1,4,0,0
1,0,39,1,0,2,97.14,105000.0,27.0,16,105000.0,1,4,1,0
1,0,39,0,0,1,90.0,375000.0,0.0,18,345000.0,1,4,0,0
1,0,39,0,0,2,101.81,265000.0,55.0,13,265000.0,1,4,0,0
1,0,39,0,0,1,99.18,185000.0,27.0,19,185000.0,1,4,1,0
1,0,39,1,0,2,75.05,195000.0,0.0,18,145000.0,1,4,0,0
1,0,39,0,0,2,105.85,505000.0,108.0,16,545000.0,1,4,0,0
1,0,39,3,0,1,101.01,45000.0,73.0,18,45000.0,0,4,0,0
1,0,39,0,0,1,73.68,195000.0,44.0,16,145000.0,0,4,0,0
1,0,39,0,0,2,90.0,295000.0,39.0,19,265000.0,1,4,1,0
1,0,39,0,0,1,96.5,435000.0,113.0,7,435000.0,1,4,1,0
1,0,39,1,0,1,89.41,175000.0,38.0,17,155000.0,1,4,0,0
1,0,39,1,0,1,80.0,255000.0,30.0,17,195000.0,1,4,1,0
1,0,39,1,0,1,80.0,525000.0,80.0,14,415000.0,1,4,0,0
1,0,39,0,0,2,101.46,415000.0,69.0,17,425000.0,0,4,0,0
1,0,39,3,0,6,101.01,295000.0,70.0,5,295000.0,1,4,0,0
1,0,39,0,0,2,88.63,515000.0,108.0,14,455000.0,1,4,0,0
1,0,39,1,0,0,101.41,225000.0,104.0,1,225000.0,1,1,0,0
1,0,39,0,0,2,103.39,295000.0,52.0,19,305000.0,0,4,0,0
1,0,39,0,0,1,76.65,595000.0,64.0,19,455000.0,1,4,0,0
1,0,39,0,0,0,97.0,365000.0,44.0,19,345000.0,0,4,0,0
1,0,39,0,0,1,106.47,175000.0,76.0,1,185000.0,1,4,0,0
1,0,39,0,0,0,80.0,295000.0,126.0,8,235000.0,1,4,1,0
1,0,39,3,0,6,101.01,285000.0,76.0,16,295000.0,1,4,0,0
1,0,39,0,0,1,96.5,235000.0,59.0,17,235000.0,1,4,0,0
1,0,39,0,0,1,97.0,305000.0,58.0,19,265000.0,1,4,0,0
1,0,39,5,0,1,87.97,0.0,0.0,0,185000.0,1,4,0,0
1,0,39,1,0,1,95.0,555000.0,72.0,17,525000.0,1,1,1,0
1,0,39,5,0,2,101.01,135000.0,40.0,2,135000.0,1,4,1,0
1,0,39,0,0,0,75.0,135000.0,12.0,19,95000.0,1,4,0,0
1,0,39,1,0,1,80.0,335000.0,44.0,17,265000.0,0,5,0,0
1,0,39,0,0,2,96.5,235000.0,97.0,17,235000.0,1,2,0,0
1,0,39,0,0,0,98.56,155000.0,260.0,18,155000.0,1,4,0,0
1,0,39,0,0,2,97.0,205000.0,37.0,19,185000.0,1,4,0,0
1,0,39,0,0,0,108.4,155000.0,34.0,6,165000.0,0,4,1,0
1,0,39,0,0,0,96.5,145000.0,39.0,17,145000.0,1,2,0,0
1,0,39,1,0,1,97.0,135000.0,30.0,9,125000.0,1,2,0,0
1,0,39,0,0,6,96.5,235000.0,93.0,8,235000.0,1,2,0,0
1,0,39,0,0,2,73.13,165000.0,0.0,18,115000.0,1,2,0,0
1,0,39,0,0,1,108.52,355000.0,101.0,5,375000.0,1,2,1,0
